,comm,comm-media,inoculumn,inoculumn_sample,is_inoculumn,media,mesocosm,parent_media,parent_subjects,passage,sample,type_mesocosm,redo,counts,mesocosm-passage
612,F8,F8-mBHI,AA-AC/PP-mGAM,B2-e003Coalescence-Inoculumn-mGAM,False,mBHI,F8-AA-AC/PP-mGAM-mBHI,mGAM,AA-AC/PP,5,F8-e003Coalescence-mBHI-p5_S17,AA-AC/PP-mGAM-mBHI,False,1,F8-AA-AC/PP-mGAM-mBHI5
613,G10,G10-mBHI,AE-AE-mGAM,C4-e003Coalescence-Inoculumn-mGAM,False,mBHI,G10-AE-AE-mGAM-mBHI,mGAM,AE-AE,7,G100-e003Coalescence-mBHI-p7_S127,AE-AE-mGAM-mBHI,False,1,G10-AE-AE-mGAM-mBHI7
614,E5,E5-mGAM,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,False,mGAM,E5-AA-AF-mBHI-mGAM,mBHI,AA-AF,5,E5-e003Coalescence-mGAM-p5_S52,AA-AF-mBHI-mGAM,False,1,E5-AA-AF-mBHI-mGAM5
615,A4,A4-mBHI,AA-AE-mBHI,A4-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,A4-AA-AE-mBHI-mBHI,mBHI,AA-AE,0,A4-e003Coalescence-mBHI-inoculumn-redo,AA-AE-mBHI-mBHI,False,1,A4-AA-AE-mBHI-mBHI0
616,D3,D3-mBHI,AC/PP-AF-mBHI,D3-e003Coalescence-Inoculumn-mBHI,True,mBHI,D3-AC/PP-AF-mBHI-mBHI,mBHI,AC/PP-AF,0,D3-e003Coalescence-Inoculumn-mBHI,AC/PP-AF-mBHI-mBHI,False,1,D3-AC/PP-AF-mBHI-mBHI0
617,C4,C4-mBHI,AE-AE-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,C4-AE-AE-mBHI-mBHI,mBHI,AE-AE,0,C4-e003Coalescence-mBHI-inoculumn-redo,AE-AE-mBHI-mBHI,False,1,C4-AE-AE-mBHI-mBHI0
618,A2,A2-mGAM,AA-AA-mGAM,A2-e003Coalescence-Inoculumn-mGAM,True,mGAM,A2-AA-AA-mGAM-mGAM,mGAM,AA-AA,0,A2-e003Coalescence-Inoculumn-mGAM,AA-AA-mGAM-mGAM,False,1,A2-AA-AA-mGAM-mGAM0
619,B5,B5-mGAM,AC/PP-AF-mGAM,B5-e003Coalescence-Inoculumn-mGAM,True,mGAM,B5-AC/PP-AF-mGAM-mGAM,mGAM,AC/PP-AF,0,B5-e003Coalescence-Inoculumn-mGAM,AC/PP-AF-mGAM-mGAM,False,1,B5-AC/PP-AF-mGAM-mGAM0
620,B5,B5-mBHI,AC/PP-AF-mBHI,B5-e003Coalescence-Inoculumn-mBHI,True,mBHI,B5-AC/PP-AF-mBHI-mBHI,mBHI,AC/PP-AF,0,B5-e003Coalescence-Inoculumn-mBHI,AC/PP-AF-mBHI-mBHI,False,1,B5-AC/PP-AF-mBHI-mBHI0
621,D5,D5-mGAM,AF-AF-mGAM,D5-e003Coalescence-Inoculumn-mGAM,True,mGAM,D5-AF-AF-mGAM-mGAM,mGAM,AF-AF,0,D5-e003Coalescence-Inoculumn-mGAM,AF-AF-mGAM-mGAM,False,1,D5-AF-AF-mGAM-mGAM0
622,C5,C5-mBHI,AE-AF-mBHI,C5-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,C5-AE-AF-mBHI-mBHI,mBHI,AE-AF,0,C5-e003Coalescence-mBHI-inoculumn-redo,AE-AF-mBHI-mBHI,False,1,C5-AE-AF-mBHI-mBHI0
623,B2,B2-mGAM,AA-AC/PP-mGAM,B2-e003Coalescence-Inoculumn-mGAM,True,mGAM,B2-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,0,B2-e003Coalescence-Inoculumn-mGAM,AA-AC/PP-mGAM-mGAM,False,1,B2-AA-AC/PP-mGAM-mGAM0
624,A3,A3-mBHI,AA-AC/PP-mBHI,A3-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,A3-AA-AC/PP-mBHI-mBHI,mBHI,AA-AC/PP,0,A3-e003Coalescence-mBHI-inoculumn-redo,AA-AC/PP-mBHI-mBHI,False,1,A3-AA-AC/PP-mBHI-mBHI0
625,A3,A3-mGAM,AA-AC/PP-mGAM,A3-e003Coalescence-Inoculumn-mGAM,True,mGAM,A3-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,0,A3-e003Coalescence-Inoculumn-mGAM,AA-AC/PP-mGAM-mGAM,False,1,A3-AA-AC/PP-mGAM-mGAM0
626,A2,A2-mBHI,AA-AA-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,A2-AA-AA-mBHI-mBHI,mBHI,AA-AA,0,A2-e003Coalescence-Inoculumn-mBHI,AA-AA-mBHI-mBHI,False,1,A2-AA-AA-mBHI-mBHI0
627,D5,D5-mBHI,AF-AF-mBHI,D5-e003Coalescence-Inoculumn-mBHI,True,mBHI,D5-AF-AF-mBHI-mBHI,mBHI,AF-AF,0,D5-e003Coalescence-Inoculumn-mBHI,AF-AF-mBHI-mBHI,False,1,D5-AF-AF-mBHI-mBHI0
628,B3,B3-mBHI,AC/PP-AC/PP-mBHI,B3-e003Coalescence-Inoculumn-mBHI,True,mBHI,B3-AC/PP-AC/PP-mBHI-mBHI,mBHI,AC/PP-AC/PP,0,B3-e003Coalescence-Inoculumn-mBHI,AC/PP-AC/PP-mBHI-mBHI,False,1,B3-AC/PP-AC/PP-mBHI-mBHI0
629,A5,A5-mBHI,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,True,mBHI,A5-AA-AF-mBHI-mBHI,mBHI,AA-AF,0,A5-e003Coalescence-mBHI-inoculumn-redo,AA-AF-mBHI-mBHI,False,1,A5-AA-AF-mBHI-mBHI0
630,C3,C3-mGAM,AC/PP-AE-mGAM,C3-e003Coalescence-Inoculumn-mGAM,True,mGAM,C3-AC/PP-AE-mGAM-mGAM,mGAM,AC/PP-AE,0,C3-e003Coalescence-Inoculumn-mGAM,AC/PP-AE-mGAM-mGAM,False,1,C3-AC/PP-AE-mGAM-mGAM0
631,D4,D4-mBHI,AE-AF-mBHI,D4-e003Coalescence-Inoculumn-mBHI,True,mBHI,D4-AE-AF-mBHI-mBHI,mBHI,AE-AF,0,D4-e003Coalescence-Inoculumn-mBHI,AE-AF-mBHI-mBHI,False,1,D4-AE-AF-mBHI-mBHI0
632,C2,C2-mGAM,AA-AE-mGAM,C2-e003Coalescence-Inoculumn-mGAM,True,mGAM,C2-AA-AE-mGAM-mGAM,mGAM,AA-AE,0,C2-e003Coalescence-Inoculumn-mGAM,AA-AE-mGAM-mGAM,False,1,C2-AA-AE-mGAM-mGAM0
633,B3,B3-mGAM,AC/PP-AC/PP-mGAM,B3-e003Coalescence-Inoculumn-mGAM,True,mGAM,B3-AC/PP-AC/PP-mGAM-mGAM,mGAM,AC/PP-AC/PP,0,B3-e003Coalescence-Inoculumn-mGAM,AC/PP-AC/PP-mGAM-mGAM,False,1,B3-AC/PP-AC/PP-mGAM-mGAM0
634,D2,D2-mBHI,AA-AF-mBHI,D2-e003Coalescence-Inoculumn-mBHI,True,mBHI,D2-AA-AF-mBHI-mBHI,mBHI,AA-AF,0,D2-e003Coalescence-Inoculumn-mBHI,AA-AF-mBHI-mBHI,False,1,D2-AA-AF-mBHI-mBHI0
635,B4,B4-mGAM,AC/PP-AE-mGAM,B4-e003Coalescence-Inoculumn-mGAM,True,mGAM,B4-AC/PP-AE-mGAM-mGAM,mGAM,AC/PP-AE,0,B4-e003Coalescence-Inoculumn-mGAM,AC/PP-AE-mGAM-mGAM,False,1,B4-AC/PP-AE-mGAM-mGAM0
636,C4,C4-mGAM,AE-AE-mGAM,C4-e003Coalescence-Inoculumn-mGAM,True,mGAM,C4-AE-AE-mGAM-mGAM,mGAM,AE-AE,0,C4-e003Coalescence-Inoculumn-mGAM,AE-AE-mGAM-mGAM,False,1,C4-AE-AE-mGAM-mGAM0
637,C2,C2-mBHI,AA-AE-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,C2-AA-AE-mBHI-mBHI,mBHI,AA-AE,0,C2-e003Coalescence-mBHI-inoculumn-redo,AA-AE-mBHI-mBHI,False,1,C2-AA-AE-mBHI-mBHI0
638,B2,B2-mBHI,AA-AC/PP-mBHI,B2-e003Coalescence-Inoculumn-mBHI,True,mBHI,B2-AA-AC/PP-mBHI-mBHI,mBHI,AA-AC/PP,0,B2-e003Coalescence-Inoculumn-mBHI,AA-AC/PP-mBHI-mBHI,False,1,B2-AA-AC/PP-mBHI-mBHI0
639,A5,A5-mGAM,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,True,mGAM,A5-AA-AF-mGAM-mGAM,mGAM,AA-AF,0,A5-e003Coalescence-Inoculumn-mGAM,AA-AF-mGAM-mGAM,False,1,A5-AA-AF-mGAM-mGAM0
640,D4,D4-mGAM,AE-AF-mGAM,D4-e003Coalescence-Inoculumn-mGAM,True,mGAM,D4-AE-AF-mGAM-mGAM,mGAM,AE-AF,0,D4-e003Coalescence-Inoculumn-mGAM,AE-AF-mGAM-mGAM,False,1,D4-AE-AF-mGAM-mGAM0
641,C3,C3-mBHI,AC/PP-AE-mBHI,C3-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,C3-AC/PP-AE-mBHI-mBHI,mBHI,AC/PP-AE,0,C3-e003Coalescence-mBHI-inoculumn-redo,AC/PP-AE-mBHI-mBHI,False,1,C3-AC/PP-AE-mBHI-mBHI0
642,A2,A2-mBHI,AA-AA-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,True,mBHI,A2-AA-AA-mBHI-mBHI,mBHI,AA-AA,0,A2-e003Coalescence-mBHI-inoculumn-redo,AA-AA-mBHI-mBHI,False,1,A2-AA-AA-mBHI-mBHI0
643,B4,B4-mBHI,AC/PP-AE-mBHI,B4-e003Coalescence-Inoculumn-mBHI,True,mBHI,B4-AC/PP-AE-mBHI-mBHI,mBHI,AC/PP-AE,0,B4-e003Coalescence-Inoculumn-mBHI,AC/PP-AE-mBHI-mBHI,False,1,B4-AC/PP-AE-mBHI-mBHI0
644,D2,D2-mGAM,AA-AF-mGAM,D2-e003Coalescence-Inoculumn-mGAM,True,mGAM,D2-AA-AF-mGAM-mGAM,mGAM,AA-AF,0,D2-e003Coalescence-Inoculumn-mGAM,AA-AF-mGAM-mGAM,False,1,D2-AA-AF-mGAM-mGAM0
645,D3,D3-mGAM,AC/PP-AF-mGAM,D3-e003Coalescence-Inoculumn-mGAM,True,mGAM,D3-AC/PP-AF-mGAM-mGAM,mGAM,AC/PP-AF,0,D3-e003Coalescence-Inoculumn-mGAM,AC/PP-AF-mGAM-mGAM,False,1,D3-AC/PP-AF-mGAM-mGAM0
646,C5,C5-mGAM,AE-AF-mGAM,C5-e003Coalescence-Inoculumn-mGAM,True,mGAM,C5-AE-AF-mGAM-mGAM,mGAM,AE-AF,0,C5-e003Coalescence-Inoculumn-mGAM,AE-AF-mGAM-mGAM,False,1,C5-AE-AF-mGAM-mGAM0
647,A4,A4-mGAM,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,True,mGAM,A4-AA-AE-mGAM-mGAM,mGAM,AA-AE,0,A4-e003Coalescence-Inoculumn-mGAM,AA-AE-mGAM-mGAM,False,1,A4-AA-AE-mGAM-mGAM0
648,A5,A5-mBHI,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,True,mBHI,A5-AA-AF-mBHI-mBHI,mBHI,AA-AF,0,A5-e003Coalescence-Inoculumn-mBHI,AA-AF-mBHI-mBHI,False,1,A5-AA-AF-mBHI-mBHI0
649,B10,B10-mGAM,AC/PP-AE-mGAM,B4-e003Coalescence-Inoculumn-mGAM,False,mGAM,B10-AC/PP-AE-mGAM-mGAM,mGAM,AC/PP-AE,1,B10-e003Coalescence-mGAM-p1_S769,AC/PP-AE-mGAM-mGAM,False,1,B10-AC/PP-AE-mGAM-mGAM1
650,C2,C2-mBHI,AA-AE-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,C2-AA-AE-mBHI-mBHI,mBHI,AA-AE,1,C2-e003Coalescence-mBHI-p1_S718,AA-AE-mBHI-mBHI,False,1,C2-AA-AE-mBHI-mBHI1
651,B3,B3-mGAM,AC/PP-AC/PP-mBHI,B3-e003Coalescence-Inoculumn-mBHI,False,mGAM,B3-AC/PP-AC/PP-mBHI-mGAM,mBHI,AC/PP-AC/PP,1,B3-e003Coalescence-mGAM-p1_S729,AC/PP-AC/PP-mBHI-mGAM,False,1,B3-AC/PP-AC/PP-mBHI-mGAM1
652,G5,G5-mBHI,AE-AF-mBHI,C5-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,G5-AE-AF-mBHI-mBHI,mBHI,AE-AF,1,G5-e003Coalescence-mBHI-p1_S806,AE-AF-mBHI-mBHI,False,1,G5-AE-AF-mBHI-mBHI1
653,G10,G10-mBHI,AE-AE-mGAM,C4-e003Coalescence-Inoculumn-mGAM,False,mBHI,G10-AE-AE-mGAM-mBHI,mGAM,AE-AE,1,G10-e003Coalescence-mBHI-p1_S830,AE-AE-mGAM-mBHI,False,1,G10-AE-AE-mGAM-mBHI1
654,D10,D10-mGAM,AE-AF-mGAM,D4-e003Coalescence-Inoculumn-mGAM,False,mGAM,D10-AE-AF-mGAM-mGAM,mGAM,AE-AF,1,D10-e003Coalescence-mGAM-p1_S771,AE-AF-mGAM-mGAM,False,1,D10-AE-AF-mGAM-mGAM1
655,G11,G11-mBHI,AE-AF-mGAM,C5-e003Coalescence-Inoculumn-mGAM,False,mBHI,G11-AE-AF-mGAM-mBHI,mGAM,AE-AF,1,G11-e003Coalescence-mBHI-p1_S838,AE-AF-mGAM-mBHI,False,1,G11-AE-AF-mGAM-mBHI1
656,G8,G8-mBHI,AA-AE-mGAM,C2-e003Coalescence-Inoculumn-mGAM,False,mBHI,G8-AA-AE-mGAM-mBHI,mGAM,AA-AE,1,G8-e003Coalescence-mBHI-p1_S814,AA-AE-mGAM-mBHI,False,1,G8-AA-AE-mGAM-mBHI1
657,B8,B8-mBHI,AA-AC/PP-mGAM,B2-e003Coalescence-Inoculumn-mGAM,False,mBHI,B8-AA-AC/PP-mGAM-mBHI,mGAM,AA-AC/PP,1,B8-e003Coalescence-mBHI-p1_S749,AA-AC/PP-mGAM-mBHI,False,1,B8-AA-AC/PP-mGAM-mBHI1
658,E4,E4-mBHI,AA-AE-mBHI,A4-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,E4-AA-AE-mBHI-mBHI,mBHI,AA-AE,1,E4-e003Coalescence-mBHI-p1_S796,AA-AE-mBHI-mBHI,False,1,E4-AA-AE-mBHI-mBHI1
659,E11,E11-mGAM,AA-AF-mGAM,A5-e003Coalescence-Inoculumn-mGAM,False,mGAM,E11-AA-AF-mGAM-mGAM,mGAM,AA-AF,1,E11-e003Coalescence-mGAM-p1_S840,AA-AF-mGAM-mGAM,False,1,E11-AA-AF-mGAM-mGAM1
660,G5,G5-mGAM,AE-AF-mBHI,C5-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,G5-AE-AF-mBHI-mGAM,mBHI,AE-AF,1,G5-e003Coalescence-mGAM-p1_S810,AE-AF-mBHI-mGAM,False,1,G5-AE-AF-mBHI-mGAM1
661,B5,B5-mBHI,AC/PP-AF-mBHI,B5-e003Coalescence-Inoculumn-mBHI,False,mBHI,B5-AC/PP-AF-mBHI-mBHI,mBHI,AC/PP-AF,1,B5-e003Coalescence-mBHI-p1_S741,AC/PP-AF-mBHI-mBHI,False,1,B5-AC/PP-AF-mBHI-mBHI1
662,E3,E3-mBHI,AA-AC/PP-mBHI,A3-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,E3-AA-AC/PP-mBHI-mBHI,mBHI,AA-AC/PP,1,E3-e003Coalescence-mBHI-p1_S788,AA-AC/PP-mBHI-mBHI,False,1,E3-AA-AC/PP-mBHI-mBHI1
663,D2,D2-mBHI,AA-AF-mBHI,D2-e003Coalescence-Inoculumn-mBHI,False,mBHI,D2-AA-AF-mBHI-mBHI,mBHI,AA-AF,1,D2-e003Coalescence-mBHI-p1_S719,AA-AF-mBHI-mBHI,False,1,D2-AA-AF-mBHI-mBHI1
664,G4,G4-mGAM,AE-AE-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,G4-AE-AE-mBHI-mGAM,mBHI,AE-AE,1,G4-e003Coalescence-mGAM-p1_S802,AE-AE-mBHI-mGAM,False,1,G4-AE-AE-mBHI-mGAM1
665,B9,B9-mGAM,AC/PP-AC/PP-mGAM,B3-e003Coalescence-Inoculumn-mGAM,False,mGAM,B9-AC/PP-AC/PP-mGAM-mGAM,mGAM,AC/PP-AC/PP,1,B9-e003Coalescence-mGAM-p1_S761,AC/PP-AC/PP-mGAM-mGAM,False,1,B9-AC/PP-AC/PP-mGAM-mGAM1
666,H10,H10-mGAM,AE-AF-mGAM,D4-e003Coalescence-Inoculumn-mGAM,False,mGAM,H10-AE-AF-mGAM-mGAM,mGAM,AE-AF,1,H10-e003Coalescence-mGAM-p1_S835,AE-AF-mGAM-mGAM,False,1,H10-AE-AF-mGAM-mGAM1
667,E9,E9-mBHI,AA-AC/PP-mGAM,A3-e003Coalescence-Inoculumn-mGAM,False,mBHI,E9-AA-AC/PP-mGAM-mBHI,mGAM,AA-AC/PP,1,E9-e003Coalescence-mBHI-p1_S820,AA-AC/PP-mGAM-mBHI,False,1,E9-AA-AC/PP-mGAM-mBHI1
668,F8,F8-mGAM,AA-AC/PP-mGAM,B2-e003Coalescence-Inoculumn-mGAM,False,mGAM,F8-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,1,F8-e003Coalescence-mGAM-p1_S817,AA-AC/PP-mGAM-mGAM,False,1,F8-AA-AC/PP-mGAM-mGAM1
669,A5,A5-mBHI,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,False,mBHI,A5-AA-AF-mBHI-mBHI,mBHI,AA-AF,1,A5-e003Coalescence-mBHI-p1_S740,AA-AF-mBHI-mBHI,False,1,A5-AA-AF-mBHI-mBHI1
670,H9,H9-mGAM,AC/PP-AF-mGAM,D3-e003Coalescence-Inoculumn-mGAM,False,mGAM,H9-AC/PP-AF-mGAM-mGAM,mGAM,AC/PP-AF,1,H9-e003Coalescence-mGAM-p1_S827,AC/PP-AF-mGAM-mGAM,False,1,H9-AC/PP-AF-mGAM-mGAM1
671,E4,E4-mGAM,AA-AE-mBHI,A4-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,E4-AA-AE-mBHI-mGAM,mBHI,AA-AE,1,E4-e003Coalescence-mGAM-p1_S800,AA-AE-mBHI-mGAM,False,1,E4-AA-AE-mBHI-mGAM1
672,F8,F8-mBHI,AA-AC/PP-mGAM,B2-e003Coalescence-Inoculumn-mGAM,False,mBHI,F8-AA-AC/PP-mGAM-mBHI,mGAM,AA-AC/PP,1,F8-e003Coalescence-mBHI-p1_S813,AA-AC/PP-mGAM-mBHI,False,1,F8-AA-AC/PP-mGAM-mBHI1
673,H4,H4-mGAM,AE-AF-mBHI,D4-e003Coalescence-Inoculumn-mBHI,False,mGAM,H4-AE-AF-mBHI-mGAM,mBHI,AE-AF,1,H4-e003Coalescence-mGAM-p1_S803,AE-AF-mBHI-mGAM,False,1,H4-AE-AF-mBHI-mGAM1
674,H3,H3-mBHI,AC/PP-AF-mBHI,D3-e003Coalescence-Inoculumn-mBHI,False,mBHI,H3-AC/PP-AF-mBHI-mBHI,mBHI,AC/PP-AF,1,H3-e003Coalescence-mBHI-p1_S791,AC/PP-AF-mBHI-mBHI,False,1,H3-AC/PP-AF-mBHI-mBHI1
675,A3,A3-mBHI,AA-AC/PP-mBHI,A3-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,A3-AA-AC/PP-mBHI-mBHI,mBHI,AA-AC/PP,1,A3-e003Coalescence-mBHI-p1_S724,AA-AC/PP-mBHI-mBHI,False,1,A3-AA-AC/PP-mBHI-mBHI1
676,C11,C11-mGAM,AE-AF-mGAM,C5-e003Coalescence-Inoculumn-mGAM,False,mGAM,C11-AE-AF-mGAM-mGAM,mGAM,AE-AF,1,C11-e003Coalescence-mGAM-p1_S778,AE-AF-mGAM-mGAM,False,1,C11-AE-AF-mGAM-mGAM1
677,A8,A8-mBHI,AA-AA-mGAM,A2-e003Coalescence-Inoculumn-mGAM,False,mBHI,A8-AA-AA-mGAM-mBHI,mGAM,AA-AA,1,A8-e003Coalescence-mBHI-p1_S748,AA-AA-mGAM-mBHI,False,1,A8-AA-AA-mGAM-mBHI1
678,B5,B5-mGAM,AC/PP-AF-mBHI,B5-e003Coalescence-Inoculumn-mBHI,False,mGAM,B5-AC/PP-AF-mBHI-mGAM,mBHI,AC/PP-AF,1,B5-e003Coalescence-mGAM-p1_S745,AC/PP-AF-mBHI-mGAM,False,1,B5-AC/PP-AF-mBHI-mGAM1
679,C2,C2-mGAM,AA-AE-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,C2-AA-AE-mBHI-mGAM,mBHI,AA-AE,1,C2-e003Coalescence-mGAM-p1_S722,AA-AE-mBHI-mGAM,False,1,C2-AA-AE-mBHI-mGAM1
680,D5,D5-mGAM,AF-AF-mBHI,D5-e003Coalescence-Inoculumn-mBHI,False,mGAM,D5-AF-AF-mBHI-mGAM,mBHI,AF-AF,1,D5-e003Coalescence-mGAM-p1_S747,AF-AF-mBHI-mGAM,False,1,D5-AF-AF-mBHI-mGAM1
682,F11,F11-mBHI,AC/PP-AF-mGAM,B5-e003Coalescence-Inoculumn-mGAM,False,mBHI,F11-AC/PP-AF-mGAM-mBHI,mGAM,AC/PP-AF,1,F11-e003Coalescence-mBHI-p1_S837,AC/PP-AF-mGAM-mBHI,False,1,F11-AC/PP-AF-mGAM-mBHI1
683,D3,D3-mGAM,AC/PP-AF-mBHI,D3-e003Coalescence-Inoculumn-mBHI,False,mGAM,D3-AC/PP-AF-mBHI-mGAM,mBHI,AC/PP-AF,1,D3-e003Coalescence-mGAM-p1_S731,AC/PP-AF-mBHI-mGAM,False,1,D3-AC/PP-AF-mBHI-mGAM1
684,C11,C11-mBHI,AE-AF-mGAM,C5-e003Coalescence-Inoculumn-mGAM,False,mBHI,C11-AE-AF-mGAM-mBHI,mGAM,AE-AF,1,C11-e003Coalescence-mBHI-p1_S774,AE-AF-mGAM-mBHI,False,1,C11-AE-AF-mGAM-mBHI1
685,H10,H10-mBHI,AE-AF-mGAM,D4-e003Coalescence-Inoculumn-mGAM,False,mBHI,H10-AE-AF-mGAM-mBHI,mGAM,AE-AF,1,H10-e003Coalescence-mBHI-p1_S831,AE-AF-mGAM-mBHI,False,1,H10-AE-AF-mGAM-mBHI1
686,G2,G2-mGAM,AA-AE-mBHI,C2-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,G2-AA-AE-mBHI-mGAM,mBHI,AA-AE,1,G2-e003Coalescence-mGAM-p1_S786,AA-AE-mBHI-mGAM,False,1,G2-AA-AE-mBHI-mGAM1
687,B8,B8-mGAM,AA-AC/PP-mGAM,B2-e003Coalescence-Inoculumn-mGAM,False,mGAM,B8-AA-AC/PP-mGAM-mGAM,mGAM,AA-AC/PP,1,B8-e003Coalescence-mGAM-p1_S753,AA-AC/PP-mGAM-mGAM,False,1,B8-AA-AC/PP-mGAM-mGAM1
688,G3,G3-mBHI,AC/PP-AE-mBHI,C3-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,G3-AC/PP-AE-mBHI-mBHI,mBHI,AC/PP-AE,1,G3-e003Coalescence-mBHI-p1_S790,AC/PP-AE-mBHI-mBHI,False,1,G3-AC/PP-AE-mBHI-mBHI1
689,B2,B2-mBHI,AA-AC/PP-mBHI,B2-e003Coalescence-Inoculumn-mBHI,False,mBHI,B2-AA-AC/PP-mBHI-mBHI,mBHI,AA-AC/PP,1,B2-e003Coalescence-mBHI-p1_S717,AA-AC/PP-mBHI-mBHI,False,1,B2-AA-AC/PP-mBHI-mBHI1
690,A3,A3-mGAM,AA-AC/PP-mBHI,A3-e003Coalescence-mBHI-inoculumn-redo,False,mGAM,A3-AA-AC/PP-mBHI-mGAM,mBHI,AA-AC/PP,1,A3-e003Coalescence-mGAM-p1_S728,AA-AC/PP-mBHI-mGAM,False,1,A3-AA-AC/PP-mBHI-mGAM1
691,E10,E10-mGAM,AA-AE-mGAM,A4-e003Coalescence-Inoculumn-mGAM,False,mGAM,E10-AA-AE-mGAM-mGAM,mGAM,AA-AE,1,E10-e003Coalescence-mGAM-p1_S832,AA-AE-mGAM-mGAM,False,1,E10-AA-AE-mGAM-mGAM1
692,A5,A5-mGAM,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,False,mGAM,A5-AA-AF-mBHI-mGAM,mBHI,AA-AF,1,A5-e003Coalescence-mGAM-p1_S744,AA-AF-mBHI-mGAM,False,1,A5-AA-AF-mBHI-mGAM1
693,H9,H9-mBHI,AC/PP-AF-mGAM,D3-e003Coalescence-Inoculumn-mGAM,False,mBHI,H9-AC/PP-AF-mGAM-mBHI,mGAM,AC/PP-AF,1,H9-e003Coalescence-mBHI-p1_S823,AC/PP-AF-mGAM-mBHI,False,1,H9-AC/PP-AF-mGAM-mBHI1
694,C10,C10-mBHI,AE-AE-mGAM,C4-e003Coalescence-Inoculumn-mGAM,False,mBHI,C10-AE-AE-mGAM-mBHI,mGAM,AE-AE,1,C10-e003Coalescence-mBHI-p1_S766,AE-AE-mGAM-mBHI,False,1,C10-AE-AE-mGAM-mBHI1
695,C9,C9-mBHI,AC/PP-AE-mGAM,C3-e003Coalescence-Inoculumn-mGAM,False,mBHI,C9-AC/PP-AE-mGAM-mBHI,mGAM,AC/PP-AE,1,C9-e003Coalescence-mBHI-p1_S758,AC/PP-AE-mGAM-mBHI,False,1,C9-AC/PP-AE-mGAM-mBHI1
696,E2,E2-mBHI,AA-AA-mBHI,A2-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,E2-AA-AA-mBHI-mBHI,mBHI,AA-AA,1,E2-e003Coalescence-mBHI-p1_S780,AA-AA-mBHI-mBHI,False,1,E2-AA-AA-mBHI-mBHI1
697,A4,A4-mBHI,AA-AE-mBHI,A4-e003Coalescence-mBHI-inoculumn-redo,False,mBHI,A4-AA-AE-mBHI-mBHI,mBHI,AA-AE,1,A4-e003Coalescence-mBHI-p1_S732,AA-AE-mBHI-mBHI,False,1,A4-AA-AE-mBHI-mBHI1
698,F2,F2-mBHI,AA-AC/PP-mBHI,B2-e003Coalescence-Inoculumn-mBHI,False,mBHI,F2-AA-AC/PP-mBHI-mBHI,mBHI,AA-AC/PP,1,F2-e003Coalescence-mBHI-p1_S781,AA-AC/PP-mBHI-mBHI,False,1,F2-AA-AC/PP-mBHI-mBHI1
699,B3,B3-mBHI,AC/PP-AC/PP-mBHI,B3-e003Coalescence-Inoculumn-mBHI,False,mBHI,B3-AC/PP-AC/PP-mBHI-mBHI,mBHI,AC/PP-AC/PP,1,B3-e003Coalescence-mBHI-p1_S725,AC/PP-AC/PP-mBHI-mBHI,False,1,B3-AC/PP-AC/PP-mBHI-mBHI1
700,E5,E5-mGAM,AA-AF-mBHI,A5-e003Coalescence-Inoculumn-mBHI,False,mGAM,E5-AA-AF-mBHI-mGAM,mBHI,AA-AF,1,E5-e003Coalescence-mGAM-p1_S808,AA-AF-mBHI-mGAM,False,1,E5-AA-AF-mBHI-mGAM1
